Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,PurchaseIntensity,ProductDiversity,Customer_active_days,email_click_rate,website_visits,time_on_site,discount_response,LeadScore,LeadScore_Log,LeadScore_Final
15524.0,24,2,591.4,4,2,2,422,Potential Customer,295.7,0.08,9,582,0.4,7,77,1,146.8,4.995860008514102,20.126122781268844
15525.0,1,4,1295.7,5,3,4,534,Champion,323.925,2.0,152,380,0.7,12,156,1,518.0,6.251903883165888,44.3317489232674
15526.0,32,2,148.44,4,2,1,421,Potential Customer,74.22,0.06060606060606061,4,0,0.3,8,56,1,119.60606060606061,4.792529536812003,16.207675758340066
15527.0,18,23,5575.64,5,5,5,555,Champion,242.41913043478263,1.2105263157894737,226,705,1.0,47,517,1,709.1052631578948,6.5654132170151005,50.373488292670274
15528.0,253,1,229.33,2,1,1,211,Potential Customer,229.33,0.003937007874015748,26,0,0.2,8,72,0,116.03937007874015,4.762510374595029,15.629166812606353
15529.0,22,12,5111.95,4,5,5,455,Champion,425.99583333333334,0.5217391304347826,451,371,1.0,33,198,1,1137.2173913043478,7.037218625708193,59.46580231535034
15530.0,21,5,1813.72,4,4,4,444,Champion,362.744,0.22727272727272727,111,491,0.8,19,114,1,420.27272727272725,6.043280432193951,40.311299191700286
15531.0,7,2,2007.44,5,2,4,524,Champion,1003.72,0.25,196,22,0.6,12,108,1,571.5,6.350012735428395,46.22243622091069
15532.0,24,10,3771.9,4,5,5,455,Champion,377.19,0.4,417,523,1.0,24,120,1,1068.0,6.974478911025045,58.25672506213977
15533.0,18,3,807.57,5,3,3,533,Champion,269.19,0.15789473684210525,73,69,0.6,9,126,1,324.57894736842104,5.785604974078574,35.34555242840497
15534.0,725,1,162.25,1,1,1,111,Lost Customer,162.25,0.0013774104683195593,8,0,0.2,6,84,0,65.0137741046832,4.189863418807717,4.593502849845503
15535.0,172,6,1087.82,3,4,3,343,Loyal Customer,181.3033333333333,0.03468208092485549,88,275,0.7,13,169,0,340.3468208092486,5.832899030240278,36.25697142044158
15536.0,408,1,259.09,2,1,1,211,Potential Customer,259.09,0.0024449877750611247,16,0,0.2,5,60,0,96.02444987775061,4.574963007336815,12.014881079930847
15537.0,162,1,110.92,3,1,1,311,Potential Customer,110.92,0.006134969325153374,24,0,0.2,11,77,0,127.06134969325153,4.8525094435732345,17.363567864017345
15538.0,537,6,3358.3999999999996,1,4,5,145,Loyal Customer,559.7333333333332,0.011152416356877323,3,125,0.9,18,126,0,174.11152416356876,5.1654230518809285,23.3938268145971
15539.0,6,1,538.46,5,1,2,512,Champion,538.46,0.14285714285714285,41,0,0.3,4,48,1,209.42857142857144,5.349146267407317,26.934416087301017
15540.0,10,2,460.68,5,2,2,522,Champion,230.34,0.18181818181818182,31,364,0.4,8,48,1,206.8181818181818,5.336663571556385,26.693858034266686
15541.0,113,1,85.13000000000001,3,1,1,311,Potential Customer,85.13000000000001,0.008771929824561403,29,0,0.2,3,30,0,137.08771929824562,4.9278891303079,18.816234090590136
15542.0,511,3,918.45,1,3,3,133,At Risk,306.15000000000003,0.005859375,212,225,0.6,11,132,0,541.05859375,6.295374102146369,45.169477517138404
15543.0,287,2,242.84,2,2,1,221,Potential Customer,121.42,0.006944444444444444,50,171,0.3,13,156,0,181.06944444444446,5.204388177181754,24.14473629685495
15544.0,8,20,8162.43,5,5,5,555,Champion,408.1215,2.2222222222222223,175,671,1.0,46,598,1,617.2222222222222,6.426847975707114,47.703152888736405
15545.0,53,2,428.05,4,2,2,422,Potential Customer,214.025,0.037037037037037035,78,316,0.4,8,104,1,284.3703703703704,5.653787881749887,32.80526277736227
15546.0,606,2,1079.1000000000001,1,2,3,123,Lost Customer,539.5500000000001,0.0032948929159802307,6,0,0.5,9,108,0,112.0329489291598,4.727679359654042,14.957927102893487
15547.0,6,26,10154.39,5,5,5,555,Champion,390.55346153846153,3.7142857142857144,652,725,1.0,60,540,1,1586.142857142857,7.369690733578363,65.8729794117544
15548.0,595,1,158.09,1,1,1,111,Lost Customer,158.09,0.0016778523489932886,23,0,0.2,10,60,0,95.01677852348993,4.564522952482594,11.813687419579386
15549.0,76,8,2345.96,3,4,4,344,Loyal Customer,293.245,0.1038961038961039,139,620,0.8,21,252,0,460.038961038961,6.133482553609824,42.04961333205075
15550.0,3,12,2218.8,5,5,4,554,Champion,184.9,3.0,166,732,0.9,31,248,1,590.0,6.3818160174060985,46.83532751330625
15551.0,36,7,1710.08,4,4,4,444,Champion,244.29714285714286,0.1891891891891892,117,513,0.8,17,136,1,431.8918918918919,6.070488024524072,40.835625468399336
15552.0,216,2,252.52,2,2,1,221,Potential Customer,126.26,0.009216589861751152,29,405,0.3,6,60,0,139.0921658986175,4.942300533853854,19.093960890946963
15553.0,59,1,437.23,3,1,2,312,Potential Customer,437.23,0.016666666666666666,51,0,0.3,9,54,0,198.16666666666669,5.294141995137556,25.87441103680576
15554.0,277,1,217.2,2,1,1,211,Potential Customer,217.2,0.0035971223021582736,14,0,0.2,11,99,0,92.03597122302159,4.532986205714632,11.205932613074875
15555.0,11,36,12112.35,5,5,5,555,Champion,336.45416666666665,3.0,667,721,1.0,81,486,1,1609.0,7.383989457978509,66.14853473599285
15556.0,23,1,279.77,4,1,1,411,Potential Customer,279.77,0.041666666666666664,31,0,0.2,4,52,1,156.41666666666669,5.058896217713509,21.34091387581773
15557.0,28,1,473.65000000000003,4,1,2,412,Potential Customer,473.65000000000003,0.034482758620689655,16,0,0.3,3,18,1,143.3448275862069,4.972205073019471,19.67026089893224
15558.0,638,1,214.13,1,1,1,111,Lost Customer,214.13,0.001564945226917058,23,0,0.2,3,18,0,95.01564945226917,4.564511193310118,11.81346080477838
15559.0,567,1,1109.4,1,1,3,113,Lost Customer,1109.4,0.0017605633802816902,62,0,0.4,8,56,0,207.01760563380282,5.337622718589552,26.712342065731338
15560.0,397,2,153.52,2,2,1,221,Potential Customer,76.76,0.005025125628140704,10,0,0.3,9,117,0,101.05025125628141,4.625465351342792,12.988128020561952
15561.0,11,8,1934.3899999999999,5,4,4,544,Champion,241.79874999999998,0.6666666666666666,65,651,0.8,21,210,1,347.66666666666663,5.854116355956759,36.665857339469305
15562.0,351,3,673.3800000000001,2,3,3,233,At Risk,224.46000000000004,0.008522727272727272,32,374,0.6,14,196,0,196.08522727272725,5.283636260932336,25.671951648522633
15563.0,21,7,2867.0,4,4,4,444,Champion,409.57142857142856,0.3181818181818182,179,658,0.8,19,95,1,557.1818181818182,6.3246847483428175,45.73433242239265
15564.0,462,2,70.74000000000001,1,2,1,121,Lost Customer,35.370000000000005,0.004319654427645789,4,212,0.3,13,104,0,74.04319654427646,4.318063901662193,7.064095654622673
15565.0,49,2,173.16,4,2,1,421,Potential Customer,86.58,0.04,8,20,0.3,9,108,1,127.4,4.855150391255861,17.41446241758853
15566.0,392,2,227.87,2,2,1,221,Potential Customer,113.935,0.005089058524173028,9,331,0.3,6,72,0,99.05089058524173,4.605678962391842,12.606818144917952
15567.0,18,1,186.01,5,1,1,511,Champion,186.01,0.05263157894736842,7,0,0.2,5,45,1,123.52631578947368,4.824517065371892,16.824117725975814
15568.0,2,3,758.29,5,3,3,533,Champion,252.76333333333332,1.0,27,70,0.6,11,66,1,241.0,5.488937726156687,29.628382322572804
15569.0,103,10,3586.35,3,5,5,355,Loyal Customer,358.635,0.09615384615384616,123,545,1.0,22,264,0,461.96153846153845,6.137643980358253,42.12980952752021
15570.0,6,25,9311.04,5,5,5,555,Champion,372.44160000000005,3.5714285714285716,442,614,1.0,53,530,1,1164.7142857142858,7.061089298902839,59.92582174840367
15571.0,11,14,4051.63,5,5,5,555,Champion,289.40214285714285,1.1666666666666667,442,721,1.0,30,360,1,1140.6666666666667,7.040244462028216,59.52411418184438
15572.0,4,10,4068.67,5,5,5,555,Champion,406.867,2.0,259,599,1.0,22,220,1,783.0,6.664409020350408,52.28126831016813
15573.0,31,5,1207.18,4,4,3,443,Loyal Customer,241.436,0.15625,181,697,0.7,12,156,1,542.5625,6.298144695349984,45.22287051130975
15574.0,177,6,1518.7,3,4,4,344,Loyal Customer,253.11666666666667,0.033707865168539325,191,286,0.8,18,252,0,563.3370786516854,6.335651730155972,45.945680661918836
15575.0,619,1,30.1,1,1,1,111,Lost Customer,30.1,0.0016129032258064516,3,0,0.2,7,42,0,55.016129032258064,4.025639667698982,1.4286940376718933
15576.0,37,1,940.6700000000001,4,1,3,413,Potential Customer,940.6700000000001,0.02631578947368421,43,0,0.4,8,112,1,214.26315789473682,5.371861269870407,27.372164217388082
15577.0,150,5,397.98,3,4,2,342,Loyal Customer,79.596,0.033112582781456956,58,575,0.6,12,72,0,263.33112582781456,5.577202581713006,31.32936278845508
15578.0,161,1,127.1,3,1,1,311,Potential Customer,127.1,0.006172839506172839,13,0,0.2,6,30,0,105.06172839506173,4.664021267965618,13.731151510559789
15579.0,68,5,1302.5,3,4,4,344,Loyal Customer,260.5,0.07246376811594203,140,363,0.8,14,112,0,461.7246376811594,6.1371321421313105,42.119945728160495
15580.0,376,8,1381.19,2,4,4,244,Loyal Customer,172.64875,0.021220159151193633,150,293,0.8,23,138,0,466.2122015915119,6.146783547593178,42.30594107200911
15581.0,120,38,7794.59,3,5,5,355,Loyal Customer,205.12078947368423,0.3140495867768595,542,616,1.0,82,738,0,1302.1404958677685,7.172532396229861,62.073477578302196
15582.0,24,3,682.9100000000001,4,3,3,433,Potential Customer,227.63666666666668,0.12,39,195,0.6,15,150,1,241.2,5.489763831118992,29.644302457430484
15583.0,375,1,107.86,2,1,1,211,Potential Customer,107.86,0.0026595744680851063,37,0,0.2,4,40,0,138.02659574468086,4.934665251120906,18.94681889769977
15584.0,23,6,1277.5,4,4,4,444,Champion,212.91666666666666,0.25,174,646,0.8,20,240,1,546.5,6.305362461690656,45.36196641165882
15585.0,176,1,455.3,3,1,2,312,Potential Customer,455.3,0.005649717514124294,31,0,0.3,4,32,0,158.05649717514126,5.069259467251679,21.540627396180795
15586.0,592,3,1139.1,1,3,3,133,At Risk,379.7,0.00505902192242833,30,108,0.6,11,99,0,177.0505902192243,5.182067724625478,23.714591665126044
15587.0,49,7,1522.0800000000002,4,4,4,444,Champion,217.44000000000003,0.14,3,441,0.8,23,276,1,203.4,5.320078858329549,26.374248682919514
15588.0,677,1,579.6,1,1,2,112,Lost Customer,579.6,0.0014749262536873156,4,0,0.3,11,121,0,74.01474926253687,4.317684751035715,7.056788920756726
15589.0,255,3,478.53000000000003,2,3,2,232,At Risk,159.51000000000002,0.01171875,28,54,0.5,12,156,0,171.1171875,5.148175567492948,23.06144498669228
15590.0,381,5,1496.6,2,4,4,244,Loyal Customer,299.32,0.013089005235602094,75,224,0.8,14,196,0,316.130890052356,5.759314591029916,34.838901987247276
15591.0,582,3,217.9,1,3,1,131,At Risk,72.63333333333334,0.005145797598627788,6,91,0.4,15,180,0,95.05145797598628,4.564884068443309,11.820646601591552
15592.0,46,1,388.58,4,1,2,412,Potential Customer,388.58,0.02127659574468085,24,0,0.3,11,66,1,159.2127659574468,5.076502719083881,21.680214435647258
15593.0,70,1,199.8,3,1,1,311,Potential Customer,199.8,0.014084507042253521,5,0,0.2,4,32,0,89.14084507042253,4.501373392306448,10.596711901841832
15594.0,15,5,1771.78,5,4,4,544,Champion,354.356,0.3125,85,218,0.8,13,182,1,384.125,5.953567956916832,38.58242117982888
15595.0,487,1,357.6,1,1,2,112,Lost Customer,357.6,0.0020491803278688526,4,0,0.3,7,98,0,74.02049180327869,4.317761300261135,7.058264125540066
15596.0,100,9,3130.04,3,5,5,355,Loyal Customer,347.78222222222223,0.0891089108910891,82,398,1.0,26,364,0,379.89108910891093,5.942513478905082,38.36938677287272
15597.0,34,2,563.37,4,2,2,422,Potential Customer,281.685,0.05714285714285714,35,540,0.4,13,117,1,198.57142857142856,5.296172210201648,25.91353596533813
15598.0,52,2,548.02,4,2,2,422,Potential Customer,274.01,0.03773584905660377,32,374,0.4,6,60,1,192.37735849056605,5.264643505279441,25.30593613583383
15599.0,26,3,1250.06,4,3,4,434,Potential Customer,416.68666666666667,0.1111111111111111,77,419,0.7,12,144,1,334.1111111111111,5.814462151791627,35.901668396431184
15600.0,427,4,1199.31,1,3,3,133,At Risk,299.8275,0.009345794392523364,55,165,0.6,14,126,0,227.09345794392522,5.429755448229878,28.487861579119215
15601.0,10,30,14960.12,5,5,5,555,Champion,498.6706666666667,2.727272727272727,310,727,1.0,67,469,1,892.2727272727273,6.794891939930223,54.79584668836458
15602.0,7,16,3230.51,5,5,5,555,Champion,201.906875,2.0,62,729,1.0,34,238,1,389.0,5.966146739123692,38.82483094398246
15603.0,78,2,88.48,3,2,1,321,Potential Customer,44.24,0.02531645569620253,4,569,0.3,8,112,0,104.25316455696202,4.656368539160007,13.583673308426066
15604.0,51,1,216.39,4,1,1,411,Potential Customer,216.39,0.019230769230769232,17,0,0.2,11,110,1,128.19230769230768,4.861302051590811,17.53301304565608
15605.0,35,9,1936.8,4,5,4,454,Champion,215.2,0.25,80,658,0.9,19,171,1,375.5,5.930918047239948,38.145927473794394
15606.0,60,17,5230.99,3,5,5,355,Loyal Customer,307.70529411764704,0.2786885245901639,84,586,1.0,41,369,0,385.78688524590166,5.957873857228477,38.665401571877126
15607.0,336,9,1708.97,2,5,4,254,Loyal Customer,189.88555555555556,0.026706231454005934,95,364,0.9,27,351,0,373.26706231454006,5.9249696129473275,38.03129328025769
15608.0,27,5,1785.98,4,4,4,444,Champion,357.196,0.17857142857142858,93,387,0.8,13,169,1,383.7857142857143,5.952686593065275,38.56543613311484
15609.0,183,1,298.48,3,1,2,312,Potential Customer,298.48,0.005434782608695652,16,0,0.3,9,90,0,128.05434782608694,4.8602336166167515,17.512422891075463
15610.0,51,1,112.46000000000001,4,1,1,411,Potential Customer,112.46000000000001,0.019230769230769232,6,0,0.2,10,50,1,106.1923076923077,4.6746244894604665,13.935489607806803
15611.0,9,26,2997.28,5,5,5,555,Champion,115.28,2.6,43,673,1.0,57,342,1,357.0,5.8805329864007,37.17494073485202
15612.0,35,2,195.15,4,2,1,421,Potential Customer,97.575,0.05555555555555555,4,25,0.3,7,49,1,119.55555555555556,4.79211068863834,16.19960400025379
15613.0,609,1,433.71999999999997,1,1,2,112,Lost Customer,433.71999999999997,0.001639344262295082,27,0,0.3,7,49,0,120.01639344262296,4.795926019416632,16.27313046878818
15614.0,437,4,3147.36,1,3,5,135,At Risk,786.84,0.0091324200913242,73,188,0.8,12,96,0,297.0913242009133,5.697399896607079,33.64572396525281
15615.0,9,47,21373.97,5,5,5,555,Champion,454.7653191489362,4.7,292,726,1.0,97,873,1,876.0,6.776506992372183,54.44154444127665
15616.0,437,1,317.11,1,1,2,112,Lost Customer,317.11,0.00228310502283105,13,0,0.3,10,60,0,92.02283105022832,4.532844958187995,11.203210586486259
15617.0,395,3,828.5500000000001,2,3,3,233,At Risk,276.18333333333334,0.007575757575757576,41,111,0.6,7,49,0,214.07575757575756,5.370990326880646,27.35537999445878
15618.0,32,4,776.851,4,3,3,433,Potential Customer,194.21275,0.12121212121212122,39,103,0.6,9,72,1,241.21212121212122,5.4898138761595385,29.64526689152882
15619.0,10,1,336.40000000000003,5,1,2,512,Champion,336.40000000000003,0.09090909090909091,3,0,0.3,8,72,1,132.9090909090909,4.89716114366426,18.224065160982896
15620.0,56,4,1942.36,4,3,4,434,Potential Customer,485.59,0.07017543859649122,114,353,0.7,14,84,1,407.70175438596493,6.012985683161863,39.72747932367243
15621.0,3,4,1293.03,5,3,4,534,Champion,323.2575,1.0,11,17,0.7,15,210,1,226.0,5.424950017481403,28.395254575099464
15622.0,42,17,7852.61,4,5,5,455,Champion,461.9182352941176,0.3953488372093023,331,602,1.0,35,455,1,895.953488372093,6.799004008286422,54.875091682356604
15623.0,140,8,2437.05,3,4,4,344,Loyal Customer,304.63125,0.05673758865248227,91,588,0.8,25,125,0,363.5673758865248,5.898711379048864,37.525262395730216
15624.0,116,4,588.13,3,3,2,332,Potential Customer,147.0325,0.03418803418803419,26,139,0.5,15,195,0,182.34188034188034,5.211352608518347,24.278950096728707
15625.0,103,9,3236.4,3,5,5,355,Loyal Customer,359.6,0.08653846153846154,106,438,1.0,23,322,0,427.86538461538464,6.061143080910691,40.65553604955935
15626.0,74,3,1067.52,3,3,3,333,Potential Customer,355.84,0.04,73,346,0.6,14,70,0,293.4,5.684939386854721,33.40559346767132
15627.0,456,2,566.9,1,2,2,122,Lost Customer,283.45,0.00437636761487965,23,65,0.4,11,88,0,129.04376367614879,4.867871037466502,17.659606088660354
15628.0,4,17,5652.26,5,5,5,555,Champion,332.4858823529412,3.4,136,721,1.0,38,304,1,551.0,6.313548046277095,45.51971344920396
15629.0,449,4,2240.9,1,3,4,134,At Risk,560.225,0.008888888888888889,39,82,0.7,12,72,0,212.0888888888889,5.361709397383361,27.176524212272184
15630.0,44,3,1481.4,4,3,4,434,Potential Customer,493.8,0.06666666666666667,76,599,0.7,14,196,1,331.66666666666663,5.807140987643354,35.76057988362232
15631.0,641,1,596.67,1,1,2,112,Lost Customer,596.67,0.001557632398753894,39,0,0.3,5,40,0,144.01557632398755,4.976841159575197,19.75960441645941
15632.0,15,8,3285.31,5,4,5,545,Champion,410.66375,0.5,107,259,0.9,25,200,1,447.0,6.104793232414985,41.49673218106189
15633.0,508,13,4352.46,1,5,5,155,Loyal Customer,334.8046153846154,0.025540275049115914,77,221,1.0,27,297,0,339.25540275049116,5.829696520172567,36.19525481724052
15634.0,16,2,554.65,5,2,2,522,Champion,277.325,0.11764705882352941,34,366,0.4,13,169,1,212.1764705882353,5.362120323106654,27.184443294265176
15635.0,395,1,100.35,2,1,1,211,Potential Customer,100.35,0.0025252525252525255,2,0,0.2,8,72,0,68.02525252525253,4.234472416270266,5.453177210701055
15636.0,89,4,1444.58,3,3,4,334,Potential Customer,361.145,0.044444444444444446,39,479,0.7,10,140,0,242.44444444444446,5.494888762259247,29.743066656427025
15637.0,52,5,797.59,4,4,3,443,Loyal Customer,159.518,0.09433962264150944,37,671,0.7,18,234,1,253.9433962264151,5.541041544935514,30.632491799465388
15638.0,378,6,2265.2,2,4,4,244,Loyal Customer,377.5333333333333,0.0158311345646438,20,231,0.8,17,102,0,206.15831134564644,5.333483290072604,26.632569805267476
15639.0,133,3,1065.08,3,3,3,333,Potential Customer,355.02666666666664,0.022388059701492536,61,471,0.6,7,49,0,269.22388059701495,5.5992508028087755,31.754261160009396
15640.0,3,29,23957.58,5,5,5,555,Champion,826.1234482758621,7.25,303,720,1.0,62,310,1,923.5,6.829253050827179,55.458030725865704
15641.0,104,12,5345.55,3,5,5,355,Loyal Customer,445.46250000000003,0.11428571428571428,249,627,1.0,27,351,0,714.1428571428571,6.572482322936406,50.50971931018688
15642.0,729,1,105.78000000000002,1,1,1,111,Lost Customer,105.78000000000002,0.0013698630136986301,6,0,0.2,9,45,0,61.013698630136986,4.127355306287567,3.388888876528536
15643.0,191,3,664.0,2,3,3,233,At Risk,221.33333333333334,0.015625,31,90,0.6,9,81,0,194.15625,5.273800519759951,25.48240391181303
15644.0,165,4,813.0,3,3,3,333,Potential Customer,203.25,0.024096385542168676,166,94,0.6,10,100,0,479.2409638554217,6.174287985970188,42.83598796450649
15645.0,18,3,1055.17,5,3,3,533,Champion,351.72333333333336,0.15789473684210525,59,406,0.6,12,72,1,296.57894736842104,5.695679559087095,33.61257078669977
15646.0,157,5,974.61,3,4,3,343,Loyal Customer,194.922,0.03164556962025317,65,252,0.7,18,144,0,294.3164556962025,5.688047512548454,33.46549115919561
15647.0,414,1,169.0,1,1,1,111,Lost Customer,169.0,0.0024096385542168677,11,0,0.2,7,84,0,71.02409638554217,4.277000735047285,6.272754142318723
15648.0,203,2,657.35,2,2,3,223,Potential Customer,328.675,0.00980392156862745,23,62,0.5,10,120,0,161.09803921568627,5.0882013325283495,21.905662184035084
15649.0,335,4,2170.35,2,3,4,234,At Risk,542.5875,0.011904761904761904,8,50,0.7,12,120,0,165.11904761904762,5.112704685655868,22.377874195892165
15650.0,521,2,553.88,1,2,2,122,Lost Customer,276.94,0.0038314176245210726,33,106,0.4,7,63,0,149.0383141762452,5.010890689321753,20.415783873235547
15651.0,36,5,1259.06,4,4,4,444,Champion,251.81199999999998,0.13513513513513514,52,559,0.8,13,117,1,301.35135135135135,5.711589756202706,33.919181320772665
15652.0,90,5,1420.34,3,4,4,344,Loyal Customer,284.068,0.054945054945054944,93,393,0.8,14,112,0,367.5494505494505,5.909574896790205,37.734616745797624
15653.0,92,2,877.4399999999999,3,2,3,323,Potential Customer,438.71999999999997,0.021505376344086023,4,23,0.5,10,60,0,138.21505376344086,4.936019886905392,18.97292452029749
15654.0,8,2,922.53,5,2,3,523,Champion,461.265,0.2222222222222222,15,16,0.5,5,60,1,192.22222222222223,5.263840937018064,25.29046958432208
15655.0,242,1,560.67,2,1,2,212,Potential Customer,560.67,0.00411522633744856,34,0,0.3,10,50,0,149.0411522633745,5.010909604892106,20.41614840128545
15656.0,44,4,748.5,4,3,3,433,Potential Customer,187.125,0.08888888888888889,46,238,0.6,17,85,1,254.88888888888889,5.544743322484466,30.70382994713608
15657.0,22,1,30.0,4,1,1,411,Potential Customer,30.0,0.043478260869565216,1,0,0.2,3,27,1,96.43478260869566,4.579183257871778,12.096210887540629
15658.0,189,8,2423.4700000000003,2,4,4,244,Loyal Customer,302.93375000000003,0.042105263157894736,79,546,0.8,22,132,0,324.42105263157896,5.785119890392128,35.336204224414125
15659.0,43,3,532.49,4,3,2,432,Potential Customer,177.49666666666667,0.06818181818181818,14,609,0.5,12,60,1,173.6818181818182,5.162966137206528,23.346478820413523
15660.0,24,15,2812.99,4,5,4,454,Champion,187.53266666666664,0.6,73,647,0.9,33,165,1,365.0,5.902633333401366,37.60084364151191
15661.0,316,8,1215.95,2,4,3,243,Loyal Customer,151.99375,0.025236593059936908,27,261,0.7,25,325,0,203.25236593059938,5.31935631717657,26.360324359594372
15662.0,660,2,283.73,1,2,1,121,Lost Customer,141.865,0.0030257186081694403,12,77,0.3,10,90,0,90.03025718608168,4.5111919478024705,10.78592844784591
15663.0,105,1,138.14,3,1,1,311,Potential Customer,138.14,0.009433962264150943,9,0,0.2,8,96,0,97.09433962264151,4.585929664831594,12.226223069413154
15664.0,50,4,1254.03,4,3,4,434,Potential Customer,313.5075,0.0784313725490196,54,598,0.7,11,132,1,287.78431372549016,5.665680090188588,33.03444135725044
15665.0,167,5,4015.12,3,4,5,345,Loyal Customer,803.024,0.02976190476190476,163,466,0.9,15,105,0,524.297619047619,6.263964995392285,44.564182502460454
15666.0,471,2,632.9399999999999,1,2,3,123,Lost Customer,316.46999999999997,0.00423728813559322,62,23,0.5,10,110,0,224.04237288135593,5.416288708390835,28.228339697380957
15667.0,39,1,301.32,4,1,2,412,Potential Customer,301.32,0.025,13,0,0.3,3,33,1,137.25,4.929063640402444,18.838868452989637
15668.0,217,1,76.32000000000001,2,1,1,211,Potential Customer,76.32000000000001,0.0045871559633027525,1,0,0.2,11,121,0,66.04587155963303,4.205377035268754,4.89247075036594
15669.0,39,4,684.34,4,3,3,433,Potential Customer,171.085,0.1,31,223,0.6,16,112,1,225.0,5.420534999272286,28.310171336896804
15670.0,296,2,325.2,2,2,2,222,Potential Customer,162.6,0.006734006734006734,19,259,0.4,7,49,0,136.06734006734007,4.9204723384034335,18.673302704485263
15671.0,18,7,2657.13,5,4,4,544,Champion,379.59000000000003,0.3684210526315789,52,252,0.8,18,162,1,318.6842105263158,5.767333666439254,34.993440172799694
15672.0,724,1,45.300000000000004,1,1,1,111,Lost Customer,45.300000000000004,0.001379310344827586,3,0,0.2,4,36,0,55.01379310344828,4.025597965825669,1.427890387437039
15673.0,87,9,6414.79,3,5,5,355,Loyal Customer,712.7544444444444,0.10227272727272728,177,567,1.0,21,147,0,570.0227272727273,6.347429011443116,46.17264444364565
15674.0,72,13,6948.2300000000005,3,5,5,355,Loyal Customer,534.4792307692308,0.1780821917808219,262,657,1.0,32,384,0,740.7808219178082,6.609053811280746,51.21450024354795
15675.0,80,4,542.04,3,3,2,332,Potential Customer,135.51,0.04938271604938271,32,322,0.5,14,84,0,194.49382716049382,5.2755288043003015,25.51571023995568
15676.0,18,3,3435.76,5,3,5,535,Champion,1145.2533333333333,0.15789473684210525,191,265,0.8,14,140,1,594.578947368421,6.389533953255017,46.98406234137795
15677.0,48,3,1305.63,4,3,4,434,Potential Customer,435.21000000000004,0.061224489795918366,63,414,0.7,13,117,1,305.61224489795916,5.725583903337418,34.18886703840961
15678.0,52,3,1893.89,4,3,4,434,Potential Customer,631.2966666666667,0.05660377358490566,77,469,0.7,15,180,1,333.566037735849,5.8128342823128225,35.87029719928822
15679.0,23,4,781.28,4,3,3,433,Potential Customer,195.32,0.16666666666666666,98,158,0.6,11,110,1,359.66666666666663,5.887954170738317,37.317956768951156
15680.0,8,10,4507.58,5,5,5,555,Champion,450.758,1.1111111111111112,155,728,1.0,29,174,1,566.1111111111111,6.340555247688406,46.04017792795084
15681.0,24,14,2989.7,4,5,5,455,Champion,213.54999999999998,0.56,48,539,1.0,35,420,1,331.6,5.806940566758827,35.75671750819117
15682.0,598,2,318.24,1,2,2,122,Lost Customer,159.12,0.00333889816360601,25,88,0.4,6,84,0,133.03338898163605,4.898088940417594,18.241945031105423
15683.0,116,2,524.54,3,2,2,322,Potential Customer,262.27,0.017094017094017096,25,356,0.4,10,130,0,163.17094017094018,5.100908203103333,22.15054038039433
15684.0,546,3,173.95,1,3,1,131,At Risk,57.98333333333333,0.005484460694698354,9,188,0.4,7,91,0,101.05484460694699,4.625510361004574,12.988995416253973
15685.0,449,1,55.980000000000004,1,1,1,111,Lost Customer,55.980000000000004,0.0022222222222222222,17,0,0.2,4,20,0,83.02222222222223,4.431081314120613,9.242090618582797
15686.0,419,1,90.0,1,1,1,111,Lost Customer,90.0,0.002380952380952381,1,0,0.2,6,30,0,51.023809523809526,3.9517014892463225,0.0038075815824344925
15687.0,8,9,2993.1,5,5,5,555,Champion,332.56666666666666,1.0,119,321,1.0,21,273,1,493.0,6.202535517187923,43.380355238524274
15688.0,418,1,190.57,1,1,1,111,Lost Customer,190.57,0.002386634844868735,26,0,0.2,9,72,0,101.02386634844868,4.6252067697226495,12.983144810858304
15689.0,119,3,521.03,3,3,2,332,Potential Customer,173.67666666666665,0.025,20,497,0.5,15,165,0,170.25,5.143124477142335,22.96410379734068
15690.0,3,2,239.76,5,2,1,521,Champion,119.88,0.5,19,96,0.3,10,80,1,169.0,5.135798437050262,22.82292131864807
15691.0,251,4,571.3,2,3,2,232,At Risk,142.825,0.015873015873015872,12,480,0.5,16,192,0,139.15873015873018,4.942775567206473,19.103115411716924
15692.0,27,1,191.04,4,1,1,411,Potential Customer,191.04,0.03571428571428571,12,0,0.2,5,40,1,118.35714285714286,4.782120198980135,16.00707405562184
15693.0,658,1,37.5,1,1,1,111,Lost Customer,37.5,0.0015174506828528073,1,0,0.2,11,88,0,51.01517450682853,3.9515354934500104,0.0006086231162848512
15694.0,0,24,10810.81,5,5,5,555,Champion,450.4504166666666,24.0,55,731,1.0,50,650,1,595.0,6.39024066706535,46.997681650884196
15695.0,266,4,1131.04,2,3,3,233,At Risk,282.76,0.0149812734082397,55,414,0.6,10,110,0,242.1498127340824,5.493677766683273,29.71972917056112
15696.0,32,13,3906.57,4,5,5,455,Champion,300.5053846153846,0.3939393939393939,163,650,1.0,31,310,1,559.939393939394,6.329612867493205,45.82930379412963
15697.0,689,1,246.75,1,1,1,111,Lost Customer,246.75,0.0014492753623188406,14,0,0.2,4,28,0,77.01449275362319,4.356894613963698,7.812414820669564
